"","id","title","author","year","total_weeks","first_week","debut_rank","best_rank"
"6577",6917,"TOM CLANCY: SUPPORT AND DEFEND","Mark Greaney",2014,5,2014-08-10,12,3
"6578",6918,"TOM CLANCY: TRUE FAITH AND ALLEGIANCE","Mark Greaney",2016,6,2016-12-25,12,3
"6579",6919,"TOMB OF THE GOLDEN BIRD","Elizabeth Peters",2006,2,2006-04-16,5,7
"6580",692,"BIG SKY","Kate Atkinson",2019,1,2019-07-14,5,8
"6581",6920,"TOMORROW WE REAP","James Street and James Childers",1949,8,1949-07-17,4,8
"6582",6921,"TOMORROW WILL BE BETTER","Betty Smith",1948,20,1948-09-05,3,2
"6583",6922,"TOMORROW!","Philip Wylie",1954,17,1954-02-07,13,5
"6584",6923,"TOO LATE THE PHALAROPE","Alan Paton",1953,22,1953-09-06,10,2
"6585",6924,"TOO LITTLE LOVE","Robert Henriques",1950,12,1950-07-02,3,8
"6586",6925,"TOO MANY GHOSTS","Paul Gallico",1959,10,1959-11-29,15,11
"6587",6926,"TOO MUCH, TOO SOON","Jacqueline Briskin",1985,7,1985-08-25,10,8
"6588",6927,"TOP SECRET","W. E. B. Griffin and William E. Butterworth IV",2014,1,2014-08-24,9,14
"6589",6928,"TOP SECRET TWENTY-ONE","Janet Evanovich",2014,7,2014-07-06,7,1
"6590",6929,"TOPAZ","Leon Uris",1967,52,1967-10-01,12,1
"6591",693,"BIG SUMMER","Jennifer Weiner",2020,11,2020-05-24,7,5
"6592",6930,"TOTAL CONTROL","David Baldacci",1997,12,1997-02-02,5,2
"6593",6931,"TOTAL RECALL","Sara Paretsky",2001,4,2001-09-23,9,10
"6594",6932,"TOUCH AND GO","Lisa Gardner",2013,4,2013-02-24,1,4
"6595",6933,"TOUCH NOT THE CAT","Mary Stewart",1976,23,1976-08-08,10,2
"6596",6934,"TOUCH THE DEVIL","Jack Higgins",1982,8,1982-08-15,9,8
"6597",6935,"TOUGH COOKIE","Diane Mott Davidson",2000,4,2000-03-19,9,9
"6598",6936,"TOUGH CUSTOMER","Sandra Brown",2010,4,2010-08-29,15,2
"6599",6937,"TOUGH GUYS DON'T DANCE","Norman Mailer",1984,11,1984-08-26,4,4
"6600",6938,"TOWARD THE MORNING","Hervey Allen",1948,15,1948-09-12,3,3
"6601",6939,"TOWER IN THE WEST","Frank Norris",1957,8,1957-01-27,9,9
"6602",694,"BIG TROUBLE","Dave Barry",1999,5,1999-10-03,12,10
"6603",6940,"TOWERS IN THE MIST","Elizabeth Goudge",1938,4,1938-06-06,7,5
"6604",6941,"TOWERS OF MIDNIGHT","Robert Jordan and Brandon Sanderson",2010,6,2010-11-21,12,1
"6605",6942,"TOXIC BACHELORS","Danielle Steel",2005,7,2005-11-13,5,4
"6606",6943,"TOXIC GAME","Christine Feehan",2019,1,2019-03-31,8,13
"6607",6944,"TOXIN","Robin Cook",1998,5,1998-04-12,12,6
"6608",6945,"TOYS","James Patterson and Neil McMahon",2011,6,2011-04-03,14,1
"6609",6946,"TRACE","Patricia Cornwell",2004,10,2004-09-26,9,1
"6610",6947,"TRACKS","Louise Erdrich",1988,4,1988-10-09,14,12
"6611",6948,"TRADE WIND","M.M. Kaye",1981,9,1981-07-26,6,7
"6612",6949,"TRADER OF SECRETS","Steve Martini",2011,1,2011-06-19,14,10
"6613",695,"BILLY BATHGATE","E. L. Doctorow",1989,12,1989-03-05,12,4
"6614",6950,"TRADING UP","Candace Bushnell",2003,8,2003-07-20,13,5
"6615",6951,"TRAIL OF THE SPELLMANS: DOCUMENT #5","Lisa Lutz",2012,1,2012-03-18,15,15
"6616",6952,"TRANSATLANTIC","Colum McCann",2013,2,2013-06-23,2,13
"6617",6953,"TRANSCENDENT KINGDOM","Yaa Gyasi",2020,3,2020-09-20,6,3
"6618",6954,"TRANSCRIPTION","Kate Atkinson",2018,2,2018-10-14,1,4
"6619",6955,"TRANSFER POINT","Kathryn Forbes",1947,3,1947-12-21,2,15
"6620",6956,"TRAVELS WITH MY AUNT","Graham Greene",1970,22,1970-02-01,1,2
"6621",6957,"TREACHERY IN DEATH","J. D. Robb",2011,4,2011-03-13,12,1
"6622",6958,"TREASON","Stuart Woods",2020,1,2020-01-26,6,10
"6623",6959,"TREASURE","Clive Cussler",1988,18,1988-03-20,1,3
"6624",696,"BILLY STRAIGHT","Jonathan Kellerman",1999,8,1999-01-17,14,3
"6625",6960,"TREASURE HUNT","John Lescroart",2010,1,2010-01-31,11,8
"6626",6961,"TREASURE OF KHAN","Clive Cussler and Dirk Cussler",2006,7,2006-12-17,8,5
"6627",6962,"TREASURES","Belva Plain",1992,5,1992-03-15,13,8
"6628",6963,"TREE OF SMOKE","Denis Johnson",2007,1,2007-09-23,7,6
"6629",6964,"TRIAL","Don M. Mankiewicz",1955,16,1955-01-23,10,5
"6630",6965,"TRIAL BY FIRE","Harold Coyle",1992,4,1992-03-29,13,11
"6631",6966,"TRIBUTE","Nora Roberts",2008,6,2008-07-27,2,1
"6632",6967,"TRICKSTER'S POINT","William Kent Krueger",2012,1,2012-09-09,10,12
"6633",6968,"TRICKY BUSINESS","Dave Barry",2002,1,2002-10-20,4,10
"6634",6969,"TRICKY TWENTY-TWO","Janet Evanovich",2015,7,2015-12-06,15,1
"6635",697,"BIRDS OF AMERICA","Lorrie Moore",1998,3,1998-10-11,2,14
"6636",6970,"TRIGGER WARNING","Neil Gaiman",2015,5,2015-02-22,3,4
"6637",6971,"TRINITY","Leon Uris",1976,77,1976-03-28,7,1
"6638",6972,"TRIPLE","Ken Follett",1979,34,1979-09-09,9,1
"6639",6973,"TRIPTYCH","Karin Slaughter",2006,1,2006-09-03,12,9
"6640",6974,"TRIUMPH","Philip Wylie",1963,8,1963-03-10,14,6
"6641",6975,"TROJAN ODYSSEY","Clive Cussler",2003,7,2003-12-14,10,4
"6642",6976,"TROPIC OF CANCER","Henry Miller",1961,25,1961-07-02,11,5
"6643",6977,"TROUBLE IN THE FLESH","Max Wylie",1959,1,1959-06-28,16,15
"6644",6978,"TROUBLED BLOOD","Robert Galbraith",2020,2,2020-10-04,3,2
"6645",6979,"TROUBLED SLEEP","Jean-Paul Sartre",1951,1,1951-03-04,1,16
"6646",698,"BIRDS OF AMERICA","Mary McCarthy",1971,1,1971-06-13,5,8
"6647",6980,"TROUBLES IN PARADISE","Elin Hilderbrand",2020,3,2020-10-25,1,2
"6648",6981,"TRUE AT FIRST LIGHT","Ernest Hemingway",1999,4,1999-07-25,1,11
"6649",6982,"TRUE BELIEVER","Nicholas Sparks",2005,17,2005-05-01,5,1
"6650",6983,"TRUE BLUE","David Baldacci",2009,9,2009-11-15,7,3
"6651",6984,"TRUE COLORS","Kristin Hannah",2009,3,2009-02-22,1,5
"6652",6985,"TRUE CONFESSIONS","John Gregory Dunne",1977,2,1977-12-04,6,14
"6653",6986,"TRUE DETECTIVES","Jonathan Kellerman",2009,4,2009-04-12,2,1
"6654",6987,"TRUE EVIL","Greg Iles",2006,3,2006-12-31,2,13
"6655",6988,"TRUE GRIT","Charles Portis",1968,22,1968-07-21,16,3
"6656",6989,"TRULY MADLY GUILTY","Liane Moriarty",2016,8,2016-08-14,7,1
"6657",699,"BIRTHDAY LETTERS","Ted Hughes",1998,5,1998-02-22,13,7
"6658",6990,"TRULY, MADLY, DEEPLY","Karen Kingsbury",2020,1,2020-11-15,5,8
"6659",6991,"TRUST ME","Jayne Ann Krentz",1995,4,1995-01-29,7,9
"6660",6992,"TRUST NO ONE","Jayne Ann Krentz",2015,1,2015-01-25,10,13
"6661",6993,"TRUSTEE FROM THE TOOLROOM","Nevil Shute",1960,21,1960-04-10,15,5
"6662",6994,"TRUTH OR DARE","Jayne Ann Krentz",2004,2,2004-01-18,9,4
"6663",6995,"TRUTH OR DIE","James Patterson and Howard Roughan",2015,5,2015-07-12,8,3
"6664",6996,"TSAR","Ted Bell",2008,3,2008-10-12,16,5
"6665",6997,"TUESDAY THE RABBI SAW RED","Harry Kemelman",1974,6,1974-03-24,10,6
"6666",6998,"TUNC","Lawrence Durrell",1968,10,1968-05-05,1,7
"6667",6999,"TUNNEL VISION","Sara Paretsky",1994,4,1994-06-05,8,12
"6668",7,"""P"" IS FOR PERIL","Sue Grafton",2001,8,2001-06-24,14,1
"6669",70,"A CLASH OF KINGS","George R. R. Martin",1999,1,1999-02-21,6,13
"6670",700,"BIRTHRIGHT","Nora Roberts",2003,5,2003-04-20,9,1
"6671",7000,"TURBO TWENTY-THREE","Janet Evanovich",2016,7,2016-12-04,11,1
"6672",7001,"TURBULENCE","Stuart Woods",2018,1,2018-06-24,1,10
"6673",7002,"TURN COAT","Jim Butcher",2009,3,2009-04-26,3,1
"6674",7003,"TURNING ANGEL","Greg Iles",2006,5,2006-01-15,5,8
"6675",7004,"TURNING POINT","Danielle Steel",2019,4,2019-01-27,3,3
"6676",7005,"TURTLE MOON","Alice Hoffman",1992,3,1992-05-24,10,10
"6677",7006,"TWELVE DAYS","Alex Berenson",2015,2,2015-03-01,9,10
"6678",7007,"TWELVE DAYS OF CHRISTMAS","Debbie Macomber",2016,1,2016-10-23,1,7
"6679",7008,"TWELVE SHARP","Janet Evanovich",2006,10,2006-07-09,2,1
"6680",7009,"TWELVE TIMES BLESSED","Jacquelyn Mitchard",2003,2,2003-04-20,7,14
"6681",701,"BITE ME","Christopher Moore",2010,2,2010-04-11,7,5
"6682",7010,"TWENTIES GIRL","Sophie Kinsella",2009,3,2009-08-09,8,4
"6683",7011,"TWENTY WISHES","Debbie Macomber",2008,4,2008-05-18,1,3
"6684",7012,"TWICE SHY","Dick Francis",1982,16,1982-04-18,10,3
"6685",7013,"TWILIGHT FOR THE GODS","Ernest Gann",1957,11,1957-02-10,11,8
"6686",7014,"TWILIGHT OF HONOR","Al Dewlen",1962,9,1962-02-11,14,12
"6687",7015,"TWILIGHT ON THE FLOODS","Marguerite Steen",1949,16,1949-08-21,6,1
"6688",7016,"TWILIGHT’S DAWN","Anne Bishop",2011,1,2011-03-20,11,14
"6689",7017,"TWIN PEAKS: THE FINAL DOSSIER","Mark Frost",2017,1,2017-11-19,3,4
"6690",7018,"TWISTED","Jonathan Kellerman",2004,1,2004-12-12,10,6
"6691",7019,"TWISTED PREY","John Sandford",2018,5,2018-05-13,12,1
"6692",702,"BITTER SWEET","LaVyrle Spencer",1990,10,1990-03-04,8,5
"6693",7020,"TWISTED TWENTY-SIX","Janet Evanovich",2019,8,2019-12-01,5,1
"6694",7021,"TWO ADOLESCENTS","Alberto Moravia",1950,11,1950-08-13,3,6
"6695",7022,"TWO BY TWO","Nicholas Sparks",2016,21,2016-10-23,11,1
"6696",7023,"TWO FROM GALILEE","Marjorie Holmes",1973,2,1973-01-07,1,10
"6697",7024,"TWO FROM THE HEART","James Patterson and Frank Constantini, Emily Raymond and Brian Sitts",2017,1,2017-04-30,8,6
"6698",7025,"TWO FROM THE HEART","James Patterson and Frank Costantini, Emily Raymond and Brian Sitts",2017,2,2017-05-07,9,8
"6699",7026,"TWO GRAVES","Douglas Preston and Lincoln Child",2012,3,2012-12-30,5,8
"6700",7027,"TWO KINDS OF TRUTH","Michael Connelly",2017,9,2017-11-19,1,2
"6701",7028,"TWO LITTLE GIRLS IN BLUE","Mary Higgins Clark",2006,9,2006-04-23,14,1
"6702",7029,"TWO NIGHTS","Kathy Reichs",2017,1,2017-07-30,6,10
"6703",703,"BITTERROOT","James Lee Burke",2001,2,2001-07-01,5,7
"6704",7030,"TWO OF A KIND","Nora Roberts",2005,2,2005-05-15,3,15
"6705",7031,"TWO PEOPLE","A. A. Milne",1931,4,1931-11-16,2,2
"6706",7032,"TWO WEEKS","Karen Kingsbury",2019,1,2019-04-28,12,5
"6707",7033,"TWO WEEKS IN ANOTHER TOWN","Irwin Shaw",1960,17,1960-02-07,16,3
"6708",7034,"TWO WOMEN","Alberto Moravia",1958,3,1958-06-22,16,15
"6709",7035,"TWO WORLDS AND THEIR WAYS","Ivy Compton-Burnett",1949,2,1949-06-26,1,16
"6710",7036,"TWO YEARS EIGHT MONTHS AND TWENTY-EIGHT NIGHTS","Salman Rushdie",2015,2,2015-09-27,5,9
"6711",7037,"TWO-DOLLAR BILL","Stuart Woods",2005,2,2005-05-01,11,7
"6712",7038,"TYPHOON FURY","Clive Cussler and Boyd Morrison",2017,3,2017-11-26,3,5
"6713",7039,"TYRANNOSAUR CANYON","Douglas Preston",2005,2,2005-09-11,7,6
"6714",704,"BITTERSWEET","Danielle Steel",1999,8,1999-04-18,14,1
"6715",7040,"UHURU","Robert Ruark",1962,24,1962-06-24,10,4
"6716",7041,"ULYSSES","James Joyce",1934,9,1934-02-05,6,2
"6717",7042,"UNACCUSTOMED EARTH","Jhumpa Lahiri",2008,7,2008-04-20,11,1
"6718",7043,"UNBOUND","Stuart Woods",2018,1,2018-01-21,14,7
"6719",7044,"UNCOMMON TYPE","Tom Hanks",2017,10,2017-11-05,4,3
"6720",7045,"UNCOMPROMISING HONOR","David Weber",2018,1,2018-10-21,5,9
"6721",7046,"UNCONQUERED","Neil H. Swanson",1947,11,1947-12-21,1,7
"6722",7047,"UNDEAD AND UNFINISHED","MaryJanice Davidson",2010,1,2010-07-25,15,15
"6723",7048,"UNDEAD AND UNWELCOME","MaryJanice Davidson",2009,1,2009-06-21,1,14
"6724",7049,"UNDER CURRENTS","Nora Roberts",2019,5,2019-07-28,14,2
"6725",705,"BLACK AND BLUE","Anna Quindlen",1998,20,1998-02-15,12,2
"6726",7050,"UNDER FIRE","W. E. B. Griffin",2002,6,2002-02-03,14,2
"6727",7051,"UNDER ORDERS","Dick Francis",2006,4,2006-10-15,8,3
"6728",7052,"UNDER SIEGE","Stephen Coonts",1990,7,1990-10-21,13,8
"6729",7053,"UNDER THE DOME","Stephen King",2009,9,2009-11-29,3,1
"6730",7054,"UNDER THE EYE OF THE STORM","John Hersey",1967,6,1967-04-16,10,7
"6731",7055,"UNDER THE VOLCANO","Malcolm Lowry",1947,8,1947-03-23,3,10
"6732",7056,"UNDER THE WIDE AND STARRY SKY","Nancy Horan",2014,3,2014-02-09,13,9
"6733",7057,"UNDERCOVER","Danielle Steel",2015,1,2015-09-27,6,10
"6734",7058,"UNDERTOW","A. Hamilton Gibbs",1932,2,1932-06-27,2,2
"6735",7059,"UNDERWORLD","Don DeLillo",1997,10,1997-09-28,12,5
"6736",706,"BLACK BETTY","Walter Mosley",1994,2,1994-07-17,13,15
"6737",7060,"UNDONE","Karin Slaughter",2009,1,2009-08-02,3,14
"6738",7061,"UNDUE INFLUENCE","Steve Martini",1994,6,1994-07-31,7,9
"6739",7062,"UNEXPECTED BLESSINGS","Barbara Taylor Bradford",2005,4,2005-01-23,8,6
"6740",7063,"UNFINISHED CATHEDRAL","T. S. Stribling",1934,5,1934-06-11,2,2
"6741",7064,"UNFINISHED TALES","J.R.R. Tolkien",1980,20,1980-11-23,1,3
"6742",7065,"UNFIT TO PRACTICE","Perri O'Shaughnessy",2002,1,2002-08-18,10,15
"6743",7066,"UNINTENDED CONSEQUENCES","Stuart Woods",2013,3,2013-04-28,6,4
"6744",7067,"UNIVERSAL HARVESTER","John Darnielle",2017,1,2017-02-26,4,10
"6745",7068,"UNLUCKY 13","James Patterson and Maxine Paetro",2014,7,2014-05-25,9,1
"6746",7069,"UNNATURAL ACTS","Stuart Woods",2012,3,2012-05-06,6,4
"6747",707,"BLACK CREEK CROSSING","John Saul",2004,1,2004-04-04,2,12
"6748",7070,"UNNATURAL EXPOSURE","Patricia Cornwell",1997,13,1997-08-03,14,1
"6749",7071,"UNSEEN","Karin Slaughter",2013,1,2013-07-21,3,10
"6750",7072,"UNSHELTERED","Barbara Kingsolver",2018,6,2018-11-04,13,3
"6751",7073,"UNSOLVED","James Patterson and David Ellis",2019,6,2019-06-23,3,2
"6752",7074,"UNSPEAKABLE","Sandra Brown",1998,8,1998-06-28,9,3
"6753",7075,"UNTIL I FIND YOU","John Irving",2005,6,2005-07-31,6,3
"6754",7076,"UNTIL THE DAY BREAK","Louis Bromfield",1942,9,1942-06-08,5,2
"6755",7077,"UNTIL THE END OF TIME","Danielle Steel",2013,4,2013-02-17,13,1
"6756",7078,"UNTIL YOU","Judith McNaught",1994,6,1994-08-21,10,6
"6757",7079,"UNTO THIS HOUR","Tom Wicker",1984,6,1984-03-18,6,12
"6758",708,"BLACK GENESIS","L. Ron Hubbard",1986,3,1986-04-06,5,14
"6759",7080,"UNTO US A SON IS GIVEN","Donna Leon",2019,1,2019-03-24,7,12
"6760",7081,"UP AT THE VILLA","W. Somerset Maugham",1941,5,1941-04-14,6,5
"6761",7082,"UP CLOSE AND DANGEROUS","Linda Howard",2007,3,2007-08-05,5,6
"6762",7083,"UP COUNTRY","Nelson DeMille",2002,9,2002-02-17,12,2
"6763",7084,"UP IN HONEY’S ROOM","Elmore Leonard",2007,1,2007-05-27,9,15
"6764",7085,"UP ISLAND","Anne Rivers Siddons",1997,17,1997-06-15,8,4
"6765",7086,"UP THE DOWN STAIRCASE","Bel Kaufman",1965,61,1965-03-14,11,1
"6766",7087,"US AGAINST YOU","Fredrik Backman",2018,1,2018-06-24,16,9
"6767",7088,"USE OF FORCE","Brad Thor",2017,5,2017-07-16,15,3
"6768",7089,"UTOPIA AVENUE","David Mitchell",2020,1,2020-08-02,2,9
"6769",709,"BLACK HILLS","Nora Roberts",2009,5,2009-07-26,4,1
"6770",7090,"VALEDICTION","Robert B. Parker",1984,2,1984-05-20,7,14
"6771",7091,"VALENTINE","Elizabeth Wetmore",2020,3,2020-04-19,6,2
"6772",7092,"VALHALLA","Jere Peacock",1961,3,1961-02-26,13,12
"6773",7093,"VALHALLA RISING","Clive Cussler",2001,8,2001-09-02,14,1
"6774",7094,"VALIANT IS THE WORD FOR CARRIE","Barry Benefield",1935,8,1935-11-25,6,3
"6775",7095,"VALLEY OF THE DOLLS","Jacqueline Susann",1966,65,1966-03-13,2,1
"6776",7096,"VALLEY OF THE VINES","Joy Packer",1956,2,1956-02-12,15,15
"6777",7097,"VAMPIRES IN THE LEMON GROVE","Karen Russell",2013,3,2013-03-03,13,12
"6778",7098,"VANDENBERG","Oliver Lange",1971,1,1971-05-16,15,10
"6779",7099,"VANESSA","Hugh Walpole",1933,3,1933-09-25,2,2
"6780",71,"A COLD HEART","Jonathan Kellerman",2003,6,2003-05-18,12,6
"6781",710,"BLACK HOUSE","Stephen King and Peter Straub",2001,15,2001-09-30,15,1
"6782",7100,"VANISH","Tess Gerritsen",2005,3,2005-09-11,8,7
"6783",7101,"VANISHED","Danielle Steel",1993,17,1993-08-15,1,2
"6784",7102,"VANISHED","Fletcher Knebel",1968,32,1968-01-28,4,1
"6785",7103,"VANISHED","Joseph Finder",2009,1,2009-09-06,2,13
"6786",7104,"VANISHED","Karen Robards",2006,1,2006-05-14,14,14
"6787",7105,"VANISHING ACTS","Jodi Picoult",2005,4,2005-03-20,10,7
"6788",7106,"VARINA","Charles Frazier",2018,2,2018-04-22,7,10
"6789",7107,"VECTOR","Robin Cook",1999,5,1999-03-21,8,6
"6790",7108,"VEIL OF NIGHT","Linda Howard",2010,2,2010-08-29,3,5
"6791",7109,"VEIN OF IRON","Ellen Glasgow",1935,17,1935-09-09,1,1
"6792",711,"BLACK LEOPARD, RED WOLF","Marlon James",2019,6,2019-02-24,16,2
"6793",7110,"VELOCITY","Dean Koontz",2005,6,2005-06-12,8,4
"6794",7111,"VENDETTA IN DEATH","J.D. Robb",2019,3,2019-09-22,13,2
"6795",7112,"VENDETTA: LUCKY'S REVENGE","Jackie Collins",1997,3,1997-02-16,9,9
"6796",7113,"VENDETTA: Lucky's Revenge","Jackie Collins",1997,2,1997-03-02,4,8
"6797",7114,"VENGEFUL","V.E. Schwab",2018,1,2018-10-14,4,7
"6798",7115,"VENTURE INTO DARKNESS","Alice Tisdale Hobart",1955,9,1955-04-10,11,11
"6799",7116,"VERDUN","Jules Romains",1940,1,1940-01-29,6,6
"6800",7117,"VERMILLION","Idwal Jones",1947,8,1947-06-22,2,10
"6801",7118,"VERSES FOR THE DEAD","Douglas Preston and Lincoln Child",2019,3,2019-01-20,2,2
"6802",7119,"VERY VALENTINE","Adriana Trigiani",2009,3,2009-02-22,5,9
"6803",712,"BLACK LIST","Brad Thor",2012,6,2012-08-12,2,4
"6804",7120,"VESPERS IN VIENNA","Bruce Marshall",1947,1,1947-09-21,7,16
"6805",7121,"VIA MALA","John Knittel",1935,1,1935-01-14,7,7
"6806",7122,"VICIOUS CIRCLE","C. J. Box",2017,3,2017-04-09,7,2
"6807",7123,"VICTIMS","Jonathan Kellerman",2012,4,2012-03-18,2,2
"6808",7124,"VICTORIA-4:30","Cecil Roberts",1937,1,1937-10-18,7,7
"6809",7125,"VICTORINE","Frances Parkinson Keyes",1958,17,1958-11-16,1,7
"6810",7126,"VICTORIOUS TROY","John Masefield",1935,2,1935-12-23,8,8
"6811",7127,"VICTORY AND HONOR","W.E.B. Griffin and William E. Butterworth IV",2011,3,2011-08-28,12,4
"6812",7128,"VILLA INCOGNITO","Tom Robbins",2003,2,2003-05-18,7,13
"6813",7129,"VILLAINY VICTORIOUS","L. Ron Hubbard",1987,1,1987-10-04,4,13
"6814",713,"BLACK MAGIC SANCTION","Kim Harrison",2010,3,2010-03-14,6,3
"6815",7130,"VINCE FLYNN: LETHAL AGENT","Kyle Mills",2019,3,2019-10-13,12,4
"6816",7131,"VINCE FLYNN: ORDER TO KILL","Kyle Mills",2016,5,2016-10-30,13,3
"6817",7132,"VINCE FLYNN: RED WAR","Kyle Mills",2018,6,2018-10-14,15,2
"6818",7133,"VINCE FLYNN: TOTAL POWER","Kyle Mills",2020,4,2020-10-04,4,3
"6819",7134,"VINEGAR GIRL","Anne Tyler",2016,1,2016-07-10,2,15
"6820",7135,"VINELAND","Thomas Pynchon",1990,13,1990-01-21,1,2
"6821",7136,"VIOLET BENT BACKWARDS OVER THE GRASS","Lana Del Rey",2020,1,2020-10-18,2,3
"6822",7137,"VIOLETS ARE BLUE","James Patterson",2001,13,2001-12-09,1,2
"6823",7138,"VIOLIN","Anne Rice",1997,13,1997-11-02,2,2
"6824",7139,"VIRGIN AND MARTYR","Andrew M. Greeley",1985,4,1985-03-17,8,13
"6825",714,"BLACK NARCISSUS","Rumer Godden",1939,11,1939-07-31,4,2
"6826",7140,"VIRTUAL LIGHT","William Gibson",1993,2,1993-09-05,12,14
"6827",7141,"VISION OF THE FUTURE","Timothy Zahn",1998,2,1998-09-20,2,13
"6828",7142,"VISIONS IN DEATH","J. D. Robb",2004,4,2004-08-22,1,4
"6829",7143,"VISIONS OF SUGAR PLUMS","Janet Evanovich",2002,8,2002-11-24,13,3
"6830",7144,"VITAL SIGNS","Robin Cook",1991,6,1991-01-20,10,6
"6831",7145,"VITTORIO, THE VAMPIRE","Anne Rice",1999,8,1999-04-04,14,2
"6832",7146,"VOICE OF THE HEART","Barbara Taylor Bradford",1983,22,1983-04-03,10,4
"6833",7147,"VOICE OF THE HEART","Barbara Taylor Bradford.",1983,1,1983-07-10,5,9
"6834",7148,"VON RYAN'S EXPRESS","David Westheimer",1964,22,1964-02-23,9,6
"6835",7149,"VORTEX","Larry Bond",1991,6,1991-06-16,9,7
"6836",715,"BLACK NOTICE","Patricia Cornwell",1999,10,1999-08-22,2,1
"6837",7150,"VOX","Nicholson Baker",1992,12,1992-02-23,5,3
"6838",7151,"VOYAGE","Sterling Hayden",1977,10,1977-02-06,10,5
"6839",7152,"VOYAGE OF VENGEANCE","L. Ron Hubbard",1987,2,1987-05-24,8,13
"6840",7153,"VOYAGER","Diana Gabaldon",1994,3,1994-02-06,6,12
"6841",7154,"WAIT FOR SIGNS","Craig Johnson",2014,1,2014-11-09,8,14
"6842",7155,"WAIT FOR THE WAGON","Mary Lasswell",1951,10,1951-12-09,15,10
"6843",7156,"WAIT FOR TOMORROW","Robert Wilder",1950,18,1950-04-16,2,6
"6844",7157,"WAITING FOR WINTER","John O'Hara",1967,9,1967-01-15,11,9
"6845",7158,"WAITING TO EXHALE","Terry McMillan",1992,38,1992-05-31,2,2
"6846",7159,"WAKE OF THE RED WITCH","Garland Roark",1946,11,1946-04-21,2,6
"6847",716,"BLACK OPS","W. E. B. Griffin",2009,4,2009-02-08,1,5
"6848",7160,"WAKING WITH ENEMIES","Eric Jerome Dickey",2007,2,2007-08-26,9,9
"6849",7161,"WALK THE WIRE","David Baldacci",2020,9,2020-05-10,3,2
"6850",7162,"WALKING ON WATER","Richard Paul Evans",2014,4,2014-05-25,11,3
"6851",7163,"WALKING SHADOW","Robert B. Parker",1994,3,1994-06-05,1,5
"6852",7164,"WALLS OF GOLD","Kathleen Norris",1933,1,1933-03-27,2,2
"6853",7165,"WANDERLUST","Danielle Steel",1986,28,1986-07-20,1,1
"6854",7166,"WAR AND REMEMBRANCE","Herman Wouk",1978,61,1978-11-12,2,1
"6855",7167,"WAR OF HONOR","David Weber",2002,2,2002-10-20,2,8
"6856",7168,"WAR OF THE SPARK: RAVNICA","Greg Weisman",2019,1,2019-05-12,10,5
"6857",7169,"WAR OF THE WOLF","Bernard Cornwell",2018,1,2018-10-21,6,10
"6858",717,"BLACK OPS","W. E.B. Griffin",2009,3,2009-01-18,11,1
"6859",7170,"WARDAY","Whitley Strieber and James W. Kunetka",1984,10,1984-04-29,6,7
"6860",7171,"WARDS OF FAERIE","Terry Brooks",2012,1,2012-09-09,1,3
"6861",7172,"WARHEART","Terry Goodkind",2015,1,2015-12-06,15,16
"6862",7173,"WARLIGHT","Michael Ondaatje",2018,4,2018-05-27,16,6
"6863",7174,"WARLOCK","Oakley Hall",1958,1,1958-10-05,1,16
"6864",7175,"WARLORD","Ted Bell",2010,2,2010-10-03,8,9
"6865",7176,"WARNING SIGNS","Stephen White",2002,1,2002-03-17,9,13
"6866",7177,"WARRIOR CLASS","Dale Brown",2001,1,2001-06-03,8,11
"6867",7178,"WARRIORS","Ted Bell",2014,1,2014-04-20,1,11
"6868",7179,"WARRIORS OF THE STORM","Bernard Cornwell",2016,2,2016-02-07,10,8
"6869",718,"BLACK ORDER","James Rollins",2006,4,2006-07-16,8,7
"6870",7180,"WASHINGTON, D.C.","Gore Vidal",1967,21,1967-05-21,12,2
"6871",7181,"WASTELAND","Jo Sinclair",1946,14,1946-03-10,3,5
"6872",7182,"WATCH FOR THE DAWN","Stuart Cloethe",1939,4,1939-09-18,4,4
"6873",7183,"WATCH ME DISAPPEAR","Janelle Brown",2017,1,2017-08-06,8,13
"6874",7184,"WATCHER IN THE SHADOWS","Geoffrey Household",1960,7,1960-07-24,13,9
"6875",7185,"WATCHERS","Dean R. Koontz",1987,4,1987-02-15,4,13
"6876",7186,"WATER FOR ELEPHANTS","Sara Gruen",2006,12,2006-06-25,15,7
"6877",7187,"WATER OF LIFE","Henry Morton Robinson",1960,19,1960-07-03,15,5
"6878",7188,"WATERSHIP DOWN","Richard Adams",1974,33,1974-04-14,5,1
"6879",7189,"WAYFARING STRANGER","James Lee Burke",2014,2,2014-08-03,2,9
"6880",719,"BLACK SAND","William J. Caunitz",1989,4,1989-03-19,2,12
"6881",7190,"WE ARE ALL WELCOME HERE","Elizabeth Berg",2006,1,2006-04-23,14,16
"6882",7191,"WE ARE NOT ALONE","James Hilton",1937,9,1937-03-22,2,2
"6883",7192,"WE ARE NOT OURSELVES","Matthew Thomas",2014,3,2014-09-07,2,6
"6884",7193,"WE ARE STILL MARRIED","Garrison Keillor",1989,13,1989-04-09,3,5
"6885",7194,"WE ARE WATER","Wally Lamb",2013,4,2013-11-10,11,4
"6886",7195,"WE FISHED ALL NIGHT","Willard Motley",1951,10,1951-12-09,16,9
"6887",7196,"WE HAPPY FEW","Helen Howe",1946,15,1946-07-21,3,5
